시도,행정구,삶의 만족도,1인당 GRDP,신혼부부수_스케일링,신혼부부수,평균 자살율,평균 소득,미술관,도서관,박물관,인당_기관수_스케일링,청년인구당_기관수_스케일링,인당_학원수_스케일링,인당_초/중/고_개수,학생당_학교수,공원수,평균공원면적,공원시설통합num평균,평균년도,응급실병상수 총합,병원,보건소,보건의료원,보건지소,보건진료소,상급종합,약국,요양병원,의원,정신병원,조산원,종합병원,치과병원,치과의원,한방병원,한의원
충남,태안군,0.3065,4743,0.255836168,911,29.6,33472,,,,0.230064463,0.379792189,0.126349154,0.000842975207,0.0108349267,6,1922.5,2.833333333,1999.333333,17.93429526,0,0,1.630390479,9.782342871,26.08624766,0,48.91171436,1.630390479,45.6509334,0,0,0,1.630390479,21.19507622,1.630390479,19.56468574
전북,전주시,0.6024,2351,0.443182037,12403,20,36786.5,5,14,9,0.152484804,0.138813537,0.617739125,0.000408473717,0.00314332856,249,88114.71325,3.289156627,1996.746988,50.47082032,7.581498753,0.614242157,0,0,0.92779845,0.313556293,114.2665777,9.815004087,152.886611,0,0,1.228484314,0.614242157,85.44867801,6.756663729,62.70884776
전북,군산시,0.5116,3512,0.375209235,4611,23.9,35266,2,8,3,0.215308699,0.245469808,0.35441158,0.000603283253,0.00496198989,147,40734.52381,2.102040816,1996.428571,20.19301474,2.667001947,0.381000278,0,5.334003894,6.858005006,0,49.14903588,3.429002503,59.81704367,0,0,0.762000556,0,29.33702142,0.762000556,26.67001947
전북,익산시,0.3869,2968,0.251340882,4006,19.9,34243,2,9,9,0.259778872,0.256211931,0.352776482,0.000675627755,0.00605169013,104,55049.1,1.355769231,1993.961538,27.03719807,2.192205249,0.365367541,0,5.115145581,9.134188537,0.365367541,55.5358663,2.922940332,62.47784959,0,0,0.365367541,0.365367541,32.51771119,2.192205249,26.67183053
전북,정읍시,0.1245,3134,0.210784208,1439,26.4,33392,1,5,4,0.1355231,0.174055829,0.323112843,0.00102234555,0.0104042806,15,5304.4,4,1997.2,19.98458332,3.806587299,0.951646825,0,14.27470237,24.74281745,0,57.09880949,3.806587299,67.56692456,0.951646825,0,0.951646825,0,31.40434522,0.951646825,25.69446427
전북,남원시,0.783,2368,0.210243837,1063,30.2,33478,2,4,1,0,0,0.256410875,0.00102716726,0.0102848101,14,4617.642857,10.78571429,1992,26.94103761,1.282906553,1.282906553,0,19.2435983,32.07266383,0,50.03335557,5.131626212,69.27695387,1.282906553,0,1.282906553,0,26.94103761,0,23.09231796
전북,김제시,0.598,3946,0.170956386,1059,16.8,32351,1,5,2,0.171989027,0.245427182,0.176117498,0.00121093798,0.0145013318,,,,,28.23644957,4.910686882,1.227671721,0,17.18740409,30.69179301,0,50.33454054,3.683015162,60.15591431,6.138358603,0,0,0,22.09809097,1.227671721,22.09809097
전북,완주군,0.9652,5046,0.331524181,1664,25.5,35333,2,6,4,0.421997979,0.550363448,0.297273047,0.00088933805,0.00811508668,65,27140.99338,4.092307692,2006.515625,0,2.16398693,1.081993465,0,12.98392158,15.14790851,0,42.19774513,5.409967324,51.93568631,3.245980394,0,0,0,17.31189544,0,27.04983662
전북,진안군,0.9947,2959,0.15095928,308,16.8,32365,,,,0,0,0.0706612603,0.00163907556,0.0229095074,6,83563.66667,9.166666667,2001,85.53971487,8.146639511,4.073319756,0,40.73319756,48.87983707,0,36.6598778,0,40.73319756,0,0,0,0,16.29327902,0,20.36659878
전북,무주군,0.0871,3344,0.145896678,289,23.4,32465,1,2,2,0,0,0.17619181,0.00129791468,0.0153374233,11,18653,1.545454545,1996.909091,21.28655967,0,0,4.257311933,21.28655967,38.3158074,0,51.0877432,0,46.83043127,0,0,0,0,21.28655967,0,34.05849547
전북,장수군,0.9946,2762,0.111503769,243,7.3,32552,,,,0,0,0.139388166,0.00139678258,0.0166762507,3,136745.3333,8.333333333,1988,23.43457068,0,0,4.686914136,23.43457068,51.55605549,0,42.18222722,0,32.80839895,0,0,0,0,23.43457068,0,18.74765654
전북,임실군,0.7008,3167,0.248168593,384,12.7,32447,,,,0.539345914,1,0.10739417,0.00158871624,0.0242173656,13,31463.55385,0,2004.692308,18.86223027,3.772446054,0,3.772446054,41.49690659,75.44892108,0,52.81424476,3.772446054,56.58669081,3.772446054,0,0,0,26.40712238,0,37.72446054
전북,순창군,0.8283,3201,0.0909250533,301,18,32782,1,2,2,0,0,0.119735079,0.00149181367,0.0168563,1,16679.4,6,2014,37.41534778,3.741534778,0,3.741534778,37.41534778,63.60609122,0,44.89841733,7.483069555,56.12302166,0,0,0,0,22.44920867,0,26.19074344
전북,고창군,0.5407,3117,0.157084784,654,27.8,33297,,,,0,0,0.201793178,0.00120996858,0.0139986453,15,24774.50667,4.2,2000.466667,19.10657648,1.910657648,1.910657648,0,22.92789178,45.85578356,0,43.94512591,7.642630593,55.4090718,0,0,1.910657648,0,22.92789178,0,19.10657648
전북,부안군,0.3969,3262,0.185744921,652,43.8,32197,2,2,2,0,0,0.172962698,0.00131820148,0.0164821015,15,64237.53333,0,,47.90992933,7.984988222,1.996247056,0,21.95871761,21.95871761,0,57.89116461,3.992494111,45.91368228,0,0,1.996247056,0,29.94370583,1.996247056,29.94370583
전남,목포시,0.307,2024,0.344195849,3630,27,34229,5,5,6,0.196831869,0.198849425,0.352856669,0.000542084622,0.00411449016,95,60440.96842,2.357894737,1996.357895,37.33768479,6.453427,0.460959071,0,0.460959071,0,0,53.47125229,4.609590714,55.77604764,0,0,2.304795357,0.921918143,29.96233964,3.687672572,20.74315821
전남,여수시,0.6723,9597,0.442687309,5230,25.2,37437,1,8,1,0.103258616,0.114538873,0.350980182,0.000623161581,0.00555610676,161,40520.88696,1.757763975,1997.354037,18.56131603,2.547631612,0.363947373,0,4.367368479,10.19052645,0,45.49342165,3.639473732,55.6839481,0,0,1.09184212,0.727894746,29.8436846,1.09184212,19.65315815
전남,순천시,0.5973,2319,0.475052275,5578,18.4,37570,1,9,6,0.201139447,0.199369916,0.380267513,0.000494940408,0.00388950402,153,9605.354902,1.261437908,2001.862745,30.85345684,5.740178017,0.358761126,0,3.228850135,7.892744774,0,44.84514076,2.511327883,49.86779653,0.358761126,0,2.152566756,0,35.15859036,2.152566756,17.57929518
전남,나주시,0.7826,4336,0.57915331,2639,20.3,35945,,,,0.476177281,0.65050629,0.320502183,0.00071842767,0.00620338232,95,19043.98947,1.305263158,2007.936842,22.32602871,0.858693412,0.858693412,0,11.16301436,12.88040118,0,44.65205743,6.010853885,54.09768496,3.434773648,0,1.717386824,0,29.19557601,2.576080236,19.74994848
전남,광양시,0.4098,6839,0.535232614,3310,17.9,38881,,,,0.181240397,0.200719561,0.288458946,0.000585952759,0.00460593654,158,77122.6538,0.892405063,1994.714286,13.14336786,1.971505178,0.657168393,0,5.257347143,9.2003575,0,30.88691446,3.285841964,38.11576678,0,0,1.314336786,0,25.62956732,0.657168393,15.77204143
전남,담양군,0.7329,3559,0.156860216,573,10.5,34596,2,1,5,0.309908044,0.479638009,0.0616997494,0.000912876005,0.0115492958,133,8476.308271,0.172932331,2008.421053,13.10272537,2.183787561,2.183787561,0,24.02166317,24.02166317,0,45.85953878,10.91893781,52.41090147,4.367575122,0,0,0,28.38923829,2.183787561,21.83787561
전남,곡성군,0.0302,4049,0.0141575801,252,8.5,32733,,,,0.521521975,0.814757879,0.0914687843,0.000861778261,0.0125820569,17,34225.58824,0,2007.411765,29.563932,3.6954915,0,3.6954915,29.563932,55.43237251,0,55.43237251,3.6954915,48.0413895,0,0,0,0,33.2594235,0,18.4774575
전남,구례군,0.9492,2573,0.0454012326,245,26.8,32654,,,,0,0,0.129569564,0.00124507159,0.0161030596,1,4040,8,,44.61569661,4.055972419,0,4.055972419,28.39180694,48.67166903,0,44.61569661,8.111944839,40.55972419,0,0,0,0,20.2798621,0,32.44777936
전남,고흥군,0.5679,2737,0.142517192,753,32.7,31203,5,4,3,0,0,0.103151789,0.000973517037,0.0152140278,23,25343.86957,3.173913043,1999.130435,32.32062056,4.848093083,1.616031028,0,25.85649644,42.01680672,0,48.48093083,1.616031028,53.32902392,0,0,1.616031028,0,19.39237233,0,16.16031028
전남,보성군,0.999,2783,0.0587541708,391,6.3,31647,2,3,2,0,0,0.104039987,0.00139354147,0.0197193781,11,30820.45455,0.545454545,2007,41.58976892,5.198721115,2.599360557,0,25.99360557,38.99040836,0,64.98401393,7.798081672,54.5865717,2.599360557,0,0,0,23.39424502,0,23.39424502
전남,화순군,0.8555,2982,0.181441224,812,25.4,33708,4,2,1,0,0,0.176020256,0.000820761995,0.00868960723,9,88430.88889,3.333333333,1992.777778,51.59293177,4.836837353,1.612279118,0,19.34734941,20.95962853,1.612279118,49.98065265,17.7350703,48.36837353,1.612279118,0,0,0,25.79646588,3.224558236,20.95962853
전남,장흥군,0.6137,3074,0.278338947,539,19.5,32917,,,,0,0,0.091809043,0.00121408337,0.0151351351,11,94352.27273,5,2006.727273,50.49088359,5.610098177,2.805049088,0,22.44039271,30.85553997,0,42.07573633,2.805049088,58.90603086,0,0,2.805049088,0,22.44039271,0,25.2454418
전남,강진군,0.3273,3031,0.163563712,419,32.8,32759,2,1,4,0,0,0.151856722,0.00132527892,0.0164498852,10,62418.6,4.7,2005.8,30.14136299,3.014136299,3.014136299,0,30.14136299,21.09895409,0,42.19790819,3.014136299,60.28272598,0,0,0,0,21.09895409,0,18.0848178
전남,해남군,0.5089,3724,0.259959128,966,20.5,32126,1,2,4,0,0,0.171980442,0.000894159725,0.0104644759,58,21405.67241,0.431034483,2008.465517,37.97602953,1.519041181,1.519041181,0,19.74753536,27.34274126,0,48.6093178,1.519041181,59.24260607,1.519041181,0,3.038082362,0,24.3046589,0,13.67137063
전남,영암군,0.2035,5990,0.346425356,889,24.5,33312,3,3,5,0.537430017,0.691454664,0.142708042,0.000984594,0.0106516291,9,42331.77778,0,2001.333333,15.2686325,3.817158126,1.908579063,0,19.08579063,24.81152782,0,43.89731845,1.908579063,41.98873938,0,0,0,0,22.90294875,0,26.72010688
전남,무안군,0.4075,3705,0.532912977,1952,20.9,35487,1,3,1,0.4598401,0.510024058,0.457074505,0.00063871728,0.00446531681,22,21527.40909,2.863636364,2001.818182,14.34751898,1.103655306,1.103655306,0,8.829242451,12.14020837,0,39.73159103,3.310965919,54.07911001,0,0,1.103655306,1.103655306,22.07310613,2.207310613,16.5548296
전남,함평군,0.9695,3762,0.0754200588,329,27.6,32718,,,,0,0,0.0471403969,0.00115591664,0.0169163847,12,31841.83333,1.5,1998.166667,58.47193347,6.496881497,3.248440748,0,25.98752599,51.97505198,0,48.72661123,3.248440748,42.22972973,0,0,0,3.248440748,22.73908524,0,22.73908524
전남,영광군,0.3123,4436,0.442707295,996,24,34053,,,,0.271112193,0.382395382,0.234449643,0.000915465524,0.0100945017,3,149297.6667,4.333333333,2012.333333,40.23219725,0,1.915818917,0,15.32655133,24.90564592,0,47.89547292,1.915818917,61.30620534,1.915818917,0,3.831637834,0,32.56892159,0,24.90564592
전남,장성군,0.9096,4910,0.167059988,549,14.7,33117,1,4,2,0,0,0.132931423,0.000923142472,0.0107349298,26,13158.73077,1.269230769,2007.115385,13.90627173,4.63542391,2.317711955,0,23.17711955,25.4948315,0,37.08339128,4.63542391,37.08339128,0,0,0,0,20.85940759,0,18.54169564
전남,완도군,0.2788,2694,0.22976819,665,30.5,32113,,,,0,0,0.153627826,0.00145607858,0.0162384876,10,92680.2,0,2004.4,12.6058365,2.10097275,0,2.10097275,25.211673,37.81750951,0,42.01945501,0,46.22140051,0,0,0,0,23.11070025,0,14.70680925
전남,진도군,0.0692,3047,0.264501255,438,20.9,32086,7,2,2,0,0,0.137152073,0.0014632107,0.0174346202,7,98629.85714,0,1982.857143,16.94513166,6.778052665,3.389026333,0,20.334158,50.83539499,0,47.44636866,3.389026333,47.44636866,0,0,0,0,23.72318433,0,16.94513166
전남,신안군,0.5456,3861,0.160143065,490,9.7,31586,2,2,6,0,0,0,0.00175489143,0.0283298097,9,275192.6667,0,2010.111111,13.20724814,5.282899255,2.641449628,0,42.26319404,60.75334143,0,29.0559459,5.282899255,29.0559459,0,0,0,0,10.56579851,0,13.20724814
경북,포항시,0.503,3750,0.420485021,9299,16.6,37288,1,10,5,0.141327282,0.17708577,0.392565407,0.000499558317,0.00424328147,168,11625.18988,4.803571429,1994.952381,47.18610234,3.479819942,0.8111082,0,5.677757398,8.854123414,0,87.0863381,10.81098054,107.5568571,1.114562126,0,2.06180389,0.371520709,64.74682922,0.879174982,50.45602874
경북,경주시,0.3157,3821,0.355500868,4267,28.1,34604,3,7,7,0.226691259,0.295018091,0.343616538,0.000565958608,0.00582662643,57,24269.40351,1.929824561,1991.614035,13.62141286,4.0062979,0.40062979,0,4.80755748,6.41007664,0,42.46675774,4.0062979,45.27116627,0.80125958,0,0.40062979,0.40062979,23.23652782,0,26.04093635
경북,김천시,0.8159,4106,0.382701912,2449,19.8,35239,1,2,4,0.204671647,0.266968896,0.272111214,0.000669058612,0.00604651163,28,37062.03571,0,1998.464286,27.27455428,0,0.717751428,0,10.76627142,11.48402285,0,35.16981999,2.153254285,41.62958284,1.435502857,0,1.435502857,0,22.96804571,0,16.50828285
경북,안동시,0.2933,3858,0.279981293,2400,24.9,34127,,,,0.271747364,0.282415631,0.362709731,0.000657295327,0.00640131829,101,38367.3,3.534653465,1999.207921,34.27980079,1.940366082,0.646788694,0,9.055041718,16.16971735,0,41.39447642,4.527520859,48.50915206,1.940366082,0,1.940366082,1.293577388,26.51833646,0.646788694,27.81191385
경북,구미시,0.1863,6839,0.55234625,8885,22.4,37775,,,,0.137529704,0.141787052,0.463316192,0.000496509612,0.00356680212,171,29325.04678,3.538011696,1994.642857,14.94695058,0.980127907,0.490063953,0,1.960255813,2.94038372,0,37.48989243,2.450319767,50.23155522,0.245031977,0,0.73509593,1.225159883,25.97338953,0.490063953,21.56281395
경북,영주시,0.8414,2993,0.210545757,1395,26.5,34101,,,,0.419227139,0.489230769,0.358738542,0.000632504719,0.00607814761,69,23516.75362,0,2003.333333,40.695193,3.970262732,0.992565683,0,9.92565683,12.90335388,0,39.70262732,3.970262732,51.61341552,1.985131366,0,0.992565683,0,25.80670776,0.992565683,24.81414208
경북,영천시,0.2007,3834,0.370582918,1766,33.7,32994,1,2,3,0.27938939,0.417322835,0.205145603,0.00066239788,0.00853043815,24,22636.29167,6.083333333,2008.125,13.8493194,0.9892371,0.9892371,0,10.8816081,12.8600823,0,43.52643242,3.956948401,55.39727762,1.978474201,0.9892371,0.9892371,0,21.76321621,0.9892371,33.63406141
경북,상주시,0.8776,2674,0.177890774,1229,16.4,33100,,,,0.150023713,0.219325471,0.282039409,0.00101317123,0.0109238815,48,21460.25625,0.6875,2001.166667,21.09192917,1.054596459,1.054596459,0,18.98273626,26.36491147,0,43.23845481,2.109192917,46.40224418,2.109192917,0,2.109192917,0,26.36491147,0,25.31031501
경북,문경시,0.6702,2659,0.163573225,875,13.9,33318,,,,0.205426826,0.291448996,0.231033647,0.000856012752,0.00950196592,29,6818.931034,4.275862069,1992.793103,35.52498828,1.420999531,1.420999531,0,12.78899578,18.4729939,0,53.99798218,1.420999531,56.83998124,0,0,1.420999531,0,29.84099015,0,24.15699203
경북,경산시,0.1061,2706,0.456034432,5256,19.5,32698,1,3,8,0.678537893,0.604147486,0.35741011,0.000442494469,0.00411680564,117,13893.79573,2.982905983,1998.65812,10.83201046,1.86758801,0.373517602,0,2.988140816,3.73517602,0,40.33990102,3.361658418,58.64226352,0.373517602,0,0.747035204,0.747035204,28.38733775,0,23.53160893
경북,의성군,0.0052,2947,0.0464421773,502,26.5,31452,,,,0,0,0.0792111567,0.000994863257,0.0193065406,11,73477.27273,7,2000.363636,19.92587574,3.985175148,1.992587574,0,33.87398876,41.84433906,0,39.85175148,9.962937871,33.87398876,1.992587574,0,0,0,15.94070059,0,15.94070059
경북,청송군,0.6998,3467,0.178059138,316,23.6,32616,1,2,1,0,0,0.0340156697,0.00125796713,0.0233826968,1,15800,11,1973,24.6964396,0,0,4.116073266,24.6964396,32.92858613,0,41.16073266,0,49.39287919,4.116073266,0,0,0,20.58036633,0,28.81251286
경북,영양군,0.5081,2864,0.148124394,194,17.4,31963,,,,0,0,0.0956738884,0.00135904737,0.0204081633,4,153116.5,0.75,1984.25,31.20709025,6.24141805,6.24141805,0,31.20709025,49.9313444,0,24.9656722,0,6.24141805,0,0,0,0,18.72425415,0,12.4828361
경북,영덕군,0.166,2772,0.122969872,401,44.9,31269,,,,0,0,0.114045957,0.000925400758,0.0139576767,26,48721.19231,0,2012.923077,23.08802309,2.886002886,2.886002886,0,23.08802309,37.51803752,0,63.49206349,5.772005772,51.94805195,0,0,0,0,25.97402597,0,23.08802309
경북,청도군,0.9963,2537,0,373,28.1,32452,1,2,1,0,0,0.111574943,0.000879550452,0.0148087207,8,22930.625,4.125,2000.5,24.03037439,4.806074879,2.403037439,0,19.22429951,24.03037439,0,38.44859903,12.0151872,40.85163647,4.806074879,0,0,0,26.43341183,0,28.83644927
경북,고령군,1,4197,0.0121021083,284,18.2,32353,,,,0.460418114,0.822981366,0.139216405,0.000826965697,0.0122010737,2,21840,1,2012.5,19.76740355,3.294567259,3.294567259,0,23.06197081,32.94567259,0,32.94567259,3.294567259,39.5348071,0,0,0,0,29.65110533,0,23.06197081
경북,성주군,0.8362,5070,0.162724217,538,46.1,32386,,,,0,0,0.112691523,0.000958680855,0.0161746866,15,21508.33333,4.933333333,2002.066667,16.44505004,2.349292863,2.349292863,0,21.14363577,25.84222149,0,37.58868581,7.047878589,35.23939294,2.349292863,0,0,0,21.14363577,0,23.49292863
경북,칠곡군,0.0689,4038,0.383975272,1959,27,34824,,,,0.256286135,0.313748705,0.295664005,0.000644448536,0.00523521053,45,17952.16222,4.844444444,1996.155556,7.111932934,0.888991617,0.888991617,0,6.222941318,8.889916168,0,37.33764791,3.555966467,42.67159761,2.66697485,0,0,0,18.66882395,0,16.0018491
경북,예천군,0.9988,2113,0.506315989,1146,20.2,35378,1,2,2,0.253578065,0.429323613,0.288062618,0.000710511933,0.00638089005,46,19434.58696,1.239130435,2009.108696,12.55492781,1.793561116,1.793561116,0,17.93561116,28.69697785,0,30.49053897,3.587122231,35.87122231,0,0,0,0,19.72917227,0,19.72917227
경북,봉화군,0.0471,4041,0.0323158782,288,28.2,32761,,,,0,0,0.0868166483,0.00143850396,0.0208023774,6,18547.48333,0,1994.833333,33.17960118,3.317960118,3.317960118,0,29.86164106,23.22572083,0,33.17960118,3.317960118,26.54368094,0,0,0,0,13.27184047,0,13.27184047
경북,울진군,0.2297,5372,0.404475703,856,14.1,34650,1,3,1,0,0,0.236257897,0.000951536515,0.0110469495,17,16146.70588,2.764705882,1995.176471,25.51562832,2.12630236,2.12630236,0,19.13672124,34.02083776,0,38.27344248,4.25260472,34.02083776,0,0,0,0,19.13672124,0,19.13672124
경북,울릉군,0.6826,3355,0.29959816,148,7.9,34206,,,,0,0,0.0428289514,0.00141196915,0.0251937984,13,15993.84615,0,2003.538462,55.58025789,0,0,11.11605158,22.23210316,33.34815474,0,22.23210316,0,0,0,0,0,0,11.11605158,0,11.11605158
경남,진주시,0.7447,2420,0.44977097,6647,21.7,36582,1,9,10,0.245806218,0.241907877,0.543520889,0.000420894002,0.00340500512,143,25700.36993,1.615384615,2002.913669,38.68730765,3.781466162,0.290882012,0,3.490584149,3.781466162,0.290882012,47.41376803,1.745292075,58.4672845,0.872646037,0,0.872646037,0.581764025,33.74231344,0.581764025,26.47026313
경남,통영시,0.0595,2564,0.241288737,1755,31.2,33767,2,5,2,0.116742852,0.153024397,0.338450023,0.000561953249,0.00448881147,39,88721.82051,0.923076923,2002.615385,8.151221461,4.07561073,0.815122146,0,2.445366438,14.67219863,0,45.64684018,2.445366438,59.50391666,0.815122146,0,0.815122146,0,26.89903082,0.815122146,17.11756507
경남,사천시,0.2914,3983,0.357826706,1896,25.5,35198,1,3,1,0.127940474,0.168789809,0.340588356,0.000514743731,0.00447284345,12,48900.16667,4,,23.77273268,3.657343489,0.914335872,0,6.400351105,10.97203047,0,44.80245773,4.571679361,42.97378599,2.743007616,0,0,0,30.17308378,0,23.77273268
경남,김해시,0.2581,2851,0.00192677278,4871,25.9,36344,2,9,15,0.10467483,0.108306938,0.432206767,0.000387297397,0.00279765866,224,8363.259375,0.964285714,1999.758929,17.19211629,3.924287415,0.373741659,0,1.308095805,0.186870829,0,34.01049093,5.23238322,42.98029073,0.747483317,0,0.934354146,0.934354146,25.41443278,0.747483317,19.24769542
경남,밀양시,0.524,3124,1,3272,33.6,32940,,,,0.137613327,0.215578605,0.311673405,0.000662415344,0.00766853611,28,21683.01429,0.214285714,1995.785714,15.54227986,6.799747438,0.971392491,0,8.74253242,14.57088737,0,41.76987712,3.885569965,42.74126961,0.971392491,0,0,0,24.28481228,0.971392491,23.31341979
경남,거제시,0.2734,3627,0.103664762,2685,24.9,38757,,,,0.179187157,0.218646865,0.354177001,0.000544984852,0.00346928183,64,17424.10938,1.5625,1993.9375,12.67630629,2.535261259,0.422543543,0,4.225435431,5.070522517,0,32.95839636,0.845087086,42.25435431,0.422543543,0,1.267630629,1.267630629,23.23989487,0,17.32428527
경남,양산시,0.4128,3060,0.136332695,4382,25.4,35830,,,,0.117027502,0.143904426,0.372232225,0.000400772398,0.00300508553,140,16863.45357,4.1,1997.764286,17.80707308,2.826519537,0.282651954,0,1.413259768,0.565303907,0.282651954,38.72331766,3.391823444,50.59469971,1.413259768,0,0.282651954,0.847955861,24.59071997,1.130607815,21.76420043
경남,의령군,0.9962,3899,0.0596334667,265,11.5,32503,,,,0,0,0.116465707,0.0013073967,0.0210997442,31,50048.53226,0,2010.419355,19.18575649,3.837151299,3.837151299,0,42.20866429,38.37151299,0,42.20866429,3.837151299,38.37151299,3.837151299,0,0,0,19.18575649,0,23.02290779
경남,함안군,0.2892,6409,0.11677433,702,27.7,34036,,,,0,0,0.280164662,0.00084234644,0.00778937529,29,30596.48276,1.931034483,2005.896552,16.27180422,3.254360844,1.627180422,0,9.763082531,14.6446238,0,39.05233012,3.254360844,30.91642801,1.627180422,0,0,0,24.40770633,0,19.52616506
경남,창녕군,0.6515,4208,0.142562631,701,11.6,32954,,,,0,0,0.200224335,0.000957192236,0.01171875,10,189055,1.1,1974.7,29.12355239,3.426300281,1.71315014,0,22.27095183,32.54985267,0,49.68135407,11.99205098,47.96820393,3.426300281,0,0,0,20.55780169,0,17.1315014
경남,고성군,0.4098,4747,0.0426219674,491,27.5,33293,,,,0,0,0.236340099,0.00102887009,0.0111111111,12,88745.5,0,2000.5,39.64478275,3.964478275,1.982239137,0,25.76910879,23.78686965,0,31.7158262,3.964478275,35.68030447,1.982239137,0,0,0,21.80463051,0,17.84015224
경남,남해군,0.3203,2801,0.0408621255,405,29,31798,1,2,2,0.345828364,0.598870056,0.182951659,0.000993838203,0.0134318334,3,154776.6667,5,2019,31.26578321,2.405060247,2.405060247,0,21.64554222,36.0759037,0,40.88602419,2.405060247,50.50626518,0,0,0,0,21.64554222,0,24.05060247
경남,하동군,0.6993,5473,0.0323601471,405,17.9,32374,,,,0,0,0.137499663,0.00109611731,0.0163695889,4,117972.5,2.25,1961,0,0,2.35488049,0,28.25856588,42.38784882,0,35.32320735,4.70976098,42.38784882,2.35488049,0,0,0,25.90368539,0,21.19392441
경남,산청군,0.9355,3340,0.0655551539,356,17.4,32746,,,,0,0,0.100321953,0.00104571258,0.0165328295,14,36835.57143,3.714285714,2007,29.38756318,0,0,2.938756318,26.44880686,44.08134477,0,41.14258846,2.938756318,41.14258846,0,0,0,0,17.63253791,0,44.08134477
경남,함양군,0.9565,2924,0.055397952,379,20.5,32744,,,,0,0,0.246984351,0.000960456629,0.0114118031,6,128376,5.833333333,1992.5,13.25978572,2.651957144,2.651957144,0,26.51957144,29.17152859,0,50.38718574,0,47.7352286,0,0,0,0,26.51957144,0,26.51957144
경남,거창군,0.6163,2809,0.189131324,808,11.9,33901,,,,0.465382751,0.585311982,0.355290461,0.000852600431,0.00762331839,14,6899.642857,2.214285714,2000.714286,8.279927799,4.967956679,1.65598556,0,18.21584116,29.80774008,0,51.33555235,4.967956679,48.02358123,0,0,0,0,28.15175452,0,23.18379784
경남,합천군,0.8057,2873,0.0312340051,400,20.4,32344,,,,0,0,0.142886415,0.00118066658,0.019696348,,,,,11.86464809,2.372929619,2.372929619,0,37.9668739,35.59394428,0,37.9668739,4.745859238,37.9668739,2.372929619,0,0,0,23.72929619,0,28.47515543
제주,서귀포시,0.7113,2926,0.487149783,3729,21.9,,12,11,31,0,0,0.330328436,0.000641092378,0.00513969425,68,42455.79853,1.720588235,1998.220588,13.53033501,1.623640201,1.623640201,0,2.706067002,13.53033501,0,38.42615143,0,60.61590085,0,0,0.5412134,0,30.84916383,0,28.68431022
경남,창원시,0.3101,3806,0.448426122,19595,,,,,,0.0971238347,0.111329502,0.428376278,0.000425648142,0.0035397203,469,38986.23412,0,2003.140725,112.7257888,21.8907711,1.474990394,0,5.222926604,2.59803173,0.544478444,200.6082016,17.43975539,275.2541252,2.174189262,0.544478444,4.462780145,3.298103191,157.2494052,4.101202084,127.2724249
대구,군위군,,3886,0.0106348605,212,,,,,,0,0,0.0916560741,0.00101549737,0.0235655738,3,1458.666667,3,,0,,,,,,,,,,,,,,,,
제주,제주시,0.7113,2891,0.59235481,11200,,,,,,0.142155211,0.148372106,0.388697637,0.000410566889,0.00301720256,198,38228.03737,6.696969697,1994.792929,22.09210177,0.810719331,0.608039498,0,1.216078996,4.661636153,0,47.0217212,2.22947816,70.93794146,0.405359665,0.202679833,1.013399164,0.202679833,36.88772956,0.202679833,27.76713709
